gamePk,attendance,attendance_high_for_date,attendance_low_for_date,is_doubleheader_date
776468,14921.0,14921.0,14921.0,False
776479,16473.0,16473.0,16473.0,False
776465,35019.0,35019.0,35019.0,False
776474,36658.0,36658.0,36658.0,False
776471,28528.0,28528.0,28528.0,False
776466,15924.0,15924.0,15924.0,False
776469,11904.0,11904.0,11904.0,False
776470,17516.0,17516.0,17516.0,False
776472,30693.0,30693.0,30693.0,False
776467,19802.0,19802.0,19802.0,False
776473,31933.0,31933.0,31933.0,False
776475,17134.0,17134.0,17134.0,False
776459,26583.0,26583.0,26583.0,False
776461,20563.0,20563.0,20563.0,False
776458,8306.0,8306.0,8306.0,False
776463,17352.0,17352.0,17352.0,False
776462,13188.0,13188.0,13188.0,False
776464,35018.0,35018.0,35018.0,False
776460,36203.0,36203.0,36203.0,False
776455,32320.0,32320.0,32320.0,False
776450,21231.0,21231.0,21231.0,False
776452,35216.0,35216.0,35216.0,False
776453,14122.0,14122.0,14122.0,False
776454,25481.0,25481.0,25481.0,False
776456,15118.0,15118.0,15118.0,False
776449,31662.0,31662.0,31662.0,False
776451,8836.0,8836.0,8836.0,False
776446,16255.0,16255.0,16255.0,False
776445,25837.0,25837.0,25837.0,False
776442,30073.0,30073.0,30073.0,False
776444,30779.0,30779.0,30779.0,False
776448,39126.0,39126.0,39126.0,False
776457,46055.0,46055.0,46055.0,False
776438,10046.0,10046.0,10046.0,False
776436,45123.0,45123.0,45123.0,False
776440,38011.0,38011.0,38011.0,False
776433,23895.0,23895.0,23895.0,False
776441,17975.0,17975.0,17975.0,False
776443,42612.0,42612.0,42612.0,False
776435,32115.0,32115.0,32115.0,False
776437,26085.0,26085.0,26085.0,False
776434,21771.0,21771.0,21771.0,False
776432,38332.0,38332.0,38332.0,False
776447,35700.0,35700.0,35700.0,False
776424,35679.0,35679.0,35679.0,False
776431,43461.0,43461.0,43461.0,False
776430,35816.0,35816.0,35816.0,False
776439,26782.0,26782.0,26782.0,False
776426,30223.0,30223.0,30223.0,False
776428,31119.0,31119.0,31119.0,False
776427,27874.0,27874.0,27874.0,False
776423,43266.0,43266.0,43266.0,False
776419,12443.0,12443.0,12443.0,False
776429,25662.0,25662.0,25662.0,False
776421,8155.0,8155.0,8155.0,False
776414,33053.0,33053.0,33053.0,False
776422,26505.0,26505.0,26505.0,False
776416,29923.0,29923.0,29923.0,False
776420,33343.0,33343.0,33343.0,False
776418,35449.0,35449.0,35449.0,False
776415,31346.0,31346.0,31346.0,False
776417,27555.0,27555.0,27555.0,False
776425,29292.0,29292.0,29292.0,False
776406,20791.0,20791.0,20791.0,False
776413,15875.0,15875.0,15875.0,False
776409,7992.0,7992.0,7992.0,False
776405,40388.0,40388.0,40388.0,False
776412,33430.0,33430.0,33430.0,False
776411,28824.0,28824.0,28824.0,False
776400,22899.0,22899.0,22899.0,False
776399,26699.0,26699.0,26699.0,False
776410,10079.0,10079.0,10079.0,False
776408,48433.0,48433.0,48433.0,False
776407,40248.0,40248.0,40248.0,False
776393,40252.0,40252.0,40252.0,False
776401,15488.0,15488.0,15488.0,False
776403,15458.0,15458.0,15458.0,False
776397,8634.0,8634.0,8634.0,False
776404,41609.0,41609.0,41609.0,False
776398,35653.0,35653.0,35653.0,False
776402,32721.0,32721.0,32721.0,False
776395,24581.0,24581.0,24581.0,False
776390,29694.0,29694.0,29694.0,False
776392,41364.0,41364.0,41364.0,False
776391,23044.0,23044.0,23044.0,False
776394,30883.0,30883.0,30883.0,False
776396,10066.0,10066.0,10066.0,False
776389,44126.0,44126.0,44126.0,False
776388,12487.0,12487.0,12487.0,False
776384,38090.0,38090.0,38090.0,False
776379,9634.0,9634.0,9634.0,False
776375,24682.0,24682.0,24682.0,False
776387,18210.0,18210.0,18210.0,False
776382,16816.0,16816.0,16816.0,False
776386,9038.0,9038.0,9038.0,False
776374,33810.0,33810.0,33810.0,False
776383,36727.0,36727.0,36727.0,False
776377,40045.0,40045.0,40045.0,False
776380,50805.0,50805.0,50805.0,False
776373,25495.0,25495.0,25495.0,False
776376,20746.0,20746.0,20746.0,False
776381,35757.0,35757.0,35757.0,False
776385,36760.0,36760.0,36760.0,False
776378,12099.0,12099.0,12099.0,False
776362,19129.0,19129.0,19129.0,False
776365,38844.0,38844.0,38844.0,False
776370,15962.0,15962.0,15962.0,False
776368,40608.0,40608.0,40608.0,False
776369,41224.0,41224.0,41224.0,False
776364,11850.0,11850.0,11850.0,False
776372,13957.0,13957.0,13957.0,False
776367,10110.0,10110.0,10110.0,False
776371,40098.0,40098.0,40098.0,False
776353,34376.0,34376.0,34376.0,False
776359,41040.0,41040.0,41040.0,False
776361,21779.0,21779.0,21779.0,False
776351,18021.0,18021.0,18021.0,False
776363,36760.0,36760.0,36760.0,False
776352,38794.0,38794.0,38794.0,False
776366,16926.0,16926.0,16926.0,False
776345,36143.0,36143.0,36143.0,False
776360,34030.0,34030.0,34030.0,False
776356,40525.0,40525.0,40525.0,False
776357,40014.0,40014.0,40014.0,False
776358,8333.0,8333.0,8333.0,False
776350,40509.0,40509.0,40509.0,False
776355,18177.0,18177.0,18177.0,False
776354,41099.0,41099.0,41099.0,False
776338,39712.0,39712.0,39712.0,False
776343,42461.0,42461.0,42461.0,False
776336,29887.0,29887.0,29887.0,False
776349,41752.0,41752.0,41752.0,False
776347,21014.0,21014.0,21014.0,False
776344,36315.0,36315.0,36315.0,False
776342,43326.0,43326.0,43326.0,False
776348,28463.0,28463.0,28463.0,False
776337,21227.0,21227.0,21227.0,False
776346,36826.0,36826.0,36826.0,False
776339,41807.0,41807.0,41807.0,False
776341,41854.0,41854.0,41854.0,False
776328,40474.0,40474.0,40474.0,False
776333,38962.0,38962.0,38962.0,False
776340,8758.0,8758.0,8758.0,False
776324,18376.0,18376.0,18376.0,False
776320,20208.0,20208.0,20208.0,False
776329,32807.0,32807.0,32807.0,False
776322,42032.0,42032.0,42032.0,False
776335,40024.0,40024.0,40024.0,False
776331,22320.0,22320.0,22320.0,False
776334,42513.0,42513.0,42513.0,False
776323,40693.0,40693.0,40693.0,False
776326,42269.0,42269.0,42269.0,False
776321,37186.0,37186.0,37186.0,False
776327,8778.0,8778.0,8778.0,False
776325,40112.0,40112.0,40112.0,False
776317,42513.0,42513.0,42513.0,False
776330,35437.0,35437.0,35437.0,False
776332,24638.0,24638.0,24638.0,False
776318,15706.0,15706.0,15706.0,False
776315,13979.0,13979.0,13979.0,False
776316,8972.0,8972.0,8972.0,False
776314,11020.0,11020.0,11020.0,False
776313,22001.0,22001.0,22001.0,False
776312,18095.0,18095.0,18095.0,False
776319,30484.0,30484.0,30484.0,False
776309,21521.0,21521.0,21521.0,False
776311,43602.0,43602.0,43602.0,False
776306,12428.0,12428.0,12428.0,False
777825,15584.0,19216.0,15584.0,True
776307,19216.0,19216.0,15584.0,True
776303,31639.0,31639.0,31639.0,False
776310,35886.0,35886.0,35886.0,False
776304,41819.0,41819.0,41819.0,False
776305,8908.0,8908.0,8908.0,False
776301,35026.0,35026.0,35026.0,False
776308,14714.0,14714.0,14714.0,False
776298,25500.0,25500.0,25500.0,False
776295,28566.0,28566.0,28566.0,False
776300,21848.0,21848.0,21848.0,False
776293,22764.0,22764.0,22764.0,False
776294,26431.0,26431.0,26431.0,False
776297,44063.0,44063.0,44063.0,False
776302,20017.0,20017.0,20017.0,False
776290,8959.0,8959.0,8959.0,False
776287,13488.0,13488.0,13488.0,False
776283,23462.0,23462.0,23462.0,False
776285,10919.0,10919.0,10919.0,False
776279,19513.0,19513.0,19513.0,False
776296,34415.0,34415.0,34415.0,False
776286,14420.0,14420.0,14420.0,False
776284,20206.0,20206.0,20206.0,False
776288,41783.0,41783.0,41783.0,False
776289,19127.0,19127.0,19127.0,False
776291,28493.0,28493.0,28493.0,False
776292,33084.0,33084.0,33084.0,False
776277,21862.0,21862.0,21862.0,False
776280,50859.0,50859.0,50859.0,False
776299,36404.0,36404.0,36404.0,False
776275,34267.0,34267.0,34267.0,False
776276,38127.0,38127.0,38127.0,False
776269,8042.0,8042.0,8042.0,False
776281,32838.0,32838.0,32838.0,False
776272,18137.0,18137.0,18137.0,False
776270,21760.0,21760.0,21760.0,False
776282,18532.0,18532.0,18532.0,False
776278,25253.0,25253.0,25253.0,False
776274,34261.0,34261.0,34261.0,False
776271,41225.0,41225.0,41225.0,False
776264,30505.0,30505.0,30505.0,False
776267,25584.0,25584.0,25584.0,False
776266,20584.0,20584.0,20584.0,False
776273,26269.0,26269.0,26269.0,False
776259,39484.0,39484.0,39484.0,False
776261,10046.0,10046.0,10046.0,False
776260,26459.0,26459.0,26459.0,False
776265,29752.0,29752.0,29752.0,False
776251,26374.0,26374.0,26374.0,False
776253,47587.0,47587.0,47587.0,False
776262,41471.0,41471.0,41471.0,False
776263,20159.0,20159.0,20159.0,False
776255,36981.0,36981.0,36981.0,False
776256,53037.0,53037.0,53037.0,False
776268,33554.0,33554.0,33554.0,False
776249,18209.0,18209.0,18209.0,False
776257,37675.0,37675.0,37675.0,False
777839,22160.0,23242.0,22160.0,True
776243,23242.0,23242.0,22160.0,True
776252,43412.0,43412.0,43412.0,False
776258,38079.0,38079.0,38079.0,False
776247,10046.0,10046.0,10046.0,False
776244,36212.0,36212.0,36212.0,False
776254,31756.0,31756.0,31756.0,False
776248,42065.0,42065.0,42065.0,False
776250,27345.0,27345.0,27345.0,False
776245,25774.0,25774.0,25774.0,False
776241,36407.0,36407.0,36407.0,False
776246,35498.0,35498.0,35498.0,False
776233,53251.0,53251.0,53251.0,False
776242,36054.0,36054.0,36054.0,False
776235,24205.0,24205.0,24205.0,False
776238,34042.0,34042.0,34042.0,False
776234,16107.0,16107.0,16107.0,False
776240,31974.0,31974.0,31974.0,False
776239,29661.0,29661.0,29661.0,False
776237,42960.0,42960.0,42960.0,False
776229,32936.0,32936.0,32936.0,False
776231,32723.0,32723.0,32723.0,False
776226,27331.0,27331.0,27331.0,False
776232,28516.0,28516.0,28516.0,False
776227,46601.0,46601.0,46601.0,False
776230,37105.0,37105.0,37105.0,False
776228,41893.0,41893.0,41893.0,False
776236,10046.0,10046.0,10046.0,False
776225,22526.0,22526.0,22526.0,False
776221,35248.0,35248.0,35248.0,False
776222,42371.0,42371.0,42371.0,False
776220,31301.0,31301.0,31301.0,False
776209,35729.0,35729.0,35729.0,False
776223,15267.0,15267.0,15267.0,False
776218,29571.0,29571.0,29571.0,False
776224,29847.0,29847.0,29847.0,False
776216,38318.0,38318.0,38318.0,False
776217,42927.0,42927.0,42927.0,False
776215,38041.0,38041.0,38041.0,False
776213,42882.0,42882.0,42882.0,False
776210,24674.0,24674.0,24674.0,False
776207,30861.0,30861.0,30861.0,False
776212,35925.0,35925.0,35925.0,False
776214,44089.0,44089.0,44089.0,False
776211,37012.0,37012.0,37012.0,False
776208,9465.0,9465.0,9465.0,False
776219,37322.0,37322.0,37322.0,False
776206,39438.0,39438.0,39438.0,False
776200,32898.0,32898.0,32898.0,False
776203,18367.0,18367.0,18367.0,False
776204,26293.0,26293.0,26293.0,False
776202,30725.0,30725.0,30725.0,False
776201,36816.0,36816.0,36816.0,False
776198,41462.0,41462.0,41462.0,False
776196,32409.0,32409.0,32409.0,False
776205,35060.0,35060.0,35060.0,False
776192,24622.0,24622.0,24622.0,False
776197,29266.0,29266.0,29266.0,False
776193,43417.0,43417.0,43417.0,False
776195,9753.0,9753.0,9753.0,False
776194,42883.0,42883.0,42883.0,False
776199,37751.0,37751.0,37751.0,False
776188,36265.0,36265.0,36265.0,False
776190,24249.0,24249.0,24249.0,False
776191,16777.0,16777.0,16777.0,False
776183,23298.0,23298.0,23298.0,False
776182,8293.0,8293.0,8293.0,False
776185,34952.0,34952.0,34952.0,False
776184,38545.0,38545.0,38545.0,False
776186,42129.0,42129.0,42129.0,False
776187,38465.0,38465.0,38465.0,False
776178,35752.0,35752.0,35752.0,False
776179,40686.0,40686.0,40686.0,False
776189,30942.0,30942.0,30942.0,False
776173,34546.0,34546.0,34546.0,False
776167,35611.0,35611.0,35611.0,False
776176,40073.0,40073.0,40073.0,False
776165,33938.0,33938.0,33938.0,False
776174,44596.0,44596.0,44596.0,False
776177,42184.0,42184.0,42184.0,False
776175,36275.0,36275.0,36275.0,False
776171,40316.0,40316.0,40316.0,False
776180,34500.0,34500.0,34500.0,False
776169,37448.0,37448.0,37448.0,False
776170,44547.0,44547.0,44547.0,False
776168,45458.0,45458.0,45458.0,False
776172,10543.0,10543.0,10543.0,False
776166,40048.0,40048.0,40048.0,False
776181,37052.0,37052.0,37052.0,False
776163,40506.0,40506.0,40506.0,False
776162,46085.0,46085.0,46085.0,False
776159,42624.0,42624.0,42624.0,False
776146,38201.0,38201.0,38201.0,False
776160,24360.0,24360.0,24360.0,False
776157,36478.0,36478.0,36478.0,False
776164,38035.0,38035.0,38035.0,False
776155,36487.0,36487.0,36487.0,False
776158,36000.0,36000.0,36000.0,False
776156,35007.0,35007.0,35007.0,False
776153,40801.0,40801.0,40801.0,False
776152,44457.0,44457.0,44457.0,False
776150,45701.0,45701.0,45701.0,False
776154,10047.0,10047.0,10047.0,False
776161,35609.0,35609.0,35609.0,False
776145,42083.0,42083.0,42083.0,False
776151,35503.0,35503.0,35503.0,False
776138,8754.0,8754.0,8754.0,False
776137,37536.0,37536.0,37536.0,False
776141,42637.0,42637.0,42637.0,False
776140,45004.0,45004.0,45004.0,False
776139,45658.0,45658.0,45658.0,False
776143,22473.0,22473.0,22473.0,False
776136,45072.0,45072.0,45072.0,False
776147,31054.0,31054.0,31054.0,False
776148,34660.0,34660.0,34660.0,False
776144,41055.0,41055.0,41055.0,False
776149,35827.0,35827.0,35827.0,False
776135,30609.0,30609.0,30609.0,False
776142,37497.0,37497.0,37497.0,False
