gamePk,date,gameDate,season,gameType,status,statusCode,home_team_id,home_team_name,home_score,home_wins,home_losses,home_pct,home_is_winner,away_team_id,away_team_name,away_score,away_wins,away_losses,away_pct,away_is_winner,venue_id,venue_name,doubleHeader,gameNumber,dayNight,description,scheduledInnings,seriesGameNumber,gamesInSeries,attendance,attendance_high_for_date,attendance_low_for_date,is_doubleheader_date,home_jersey,home_pants,home_cap,home_jersey_code,away_jersey,away_pants,away_cap,away_jersey_code
778502,2025-03-31,2025-03-31T19:05:00Z,2025,R,Final,F,143,Philadelphia Phillies,6.0,3,1,.750,True,115,Colorado Rockies,1.0,1,3,.250,False,2681,Citizens Bank Park,N,1,day,Phillies home opener,9,1,3,44595.0,44595.0,44595.0,False,Phillies Home Pinstripe Jersey,Phillies Home Pinstripe Pants,Phillies Primary Red Hat,143_jersey_1_2025,Rockies Away Grey Jersey,Rockies Away Grey Pants,"Rockies Alt Black Top, Purple Bill Hat",115_jersey_2_2025
778511,2025-03-31,2025-03-31T22:40:00Z,2025,R,Final,F,113,Cincinnati Reds,14.0,2,2,.500,True,140,Texas Rangers,3.0,3,2,.600,False,2602,Great American Ball Park,N,1,night,,9,1,3,10533.0,10533.0,10533.0,False,Reds Home White Jersey,Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_1_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
778509,2025-03-31,2025-03-31T22:40:00Z,2025,R,Final,F,146,Miami Marlins,4.0,3,2,.600,False,121,New York Mets,10.0,2,2,.500,True,4169,loanDepot park,N,1,night,,9,1,3,12953.0,12953.0,12953.0,False,Marlins Home White Jersey,Marlins Home White Pants,Marlins Primary Black Hat,146_jersey_1_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
778507,2025-03-31,2025-03-31T23:07:00Z,2025,R,Final,F,141,Toronto Blue Jays,5.0,3,2,.600,True,120,Washington Nationals,2.0,1,3,.250,False,14,Rogers Centre,N,1,night,,9,1,3,20137.0,20137.0,20137.0,False,Blue Jays Alt Baby Blue Jersey,Blue Jays Alt Baby Blue Pants,Blue Jays Alt Baby Blue Bill Hat,141_jersey_4_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
778503,2025-03-31,2025-03-31T23:45:00Z,2025,R,Final,F,138,St. Louis Cardinals,4.0,3,1,.750,False,108,Los Angeles Angels,5.0,3,1,.750,True,2889,Busch Stadium,N,1,night,,9,1,3,21206.0,21206.0,21206.0,False,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Primary Red Hat,138_jersey_1_2025,Angels Away Grey Jersey,Angels Away Grey Pants,"Angels Primary Red ""A"" Hat",108_jersey_2_2025
778505,2025-03-31,2025-04-01T00:10:00Z,2025,R,Final,F,117,Houston Astros,2.0,2,2,.500,False,137,San Francisco Giants,7.0,3,1,.750,True,2392,Daikin Park,N,1,night,,9,1,3,28324.0,28324.0,28324.0,False,Astros City Connect 2.0 Jersey,Astros City Connect 2.0 Pants,Astros City Connect 2.0 Hat,117_jersey_5_2025,Giants Away Grey Jersey,Giants Away Grey Pants,Giants Primary All Black Hat,137_jersey_2_2025
778499,2025-03-31,2025-04-01T01:40:00Z,2025,R,Final,F,135,San Diego Padres,7.0,5,0,1.000,True,114,Cleveland Guardians,2.0,2,2,.500,False,2680,Petco Park,N,1,night,,9,1,3,43404.0,43404.0,43404.0,False,Padres Home White Pinstripe Jersey,Padres Home White Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_1_2025,Guardians Away Grey Jersey,Guardians Away Grey Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_2_2025
778496,2025-03-31,2025-04-01T01:40:00Z,2025,R,Final,F,136,Seattle Mariners,6.0,2,3,.400,False,116,Detroit Tigers,9.0,1,3,.250,True,680,T-Mobile Park,N,1,night,,9,1,3,15306.0,15306.0,15306.0,False,Mariners Home White Jersey,Mariners Home White Pants,Mariners All Navy Hat,136_jersey_1_2025,Tigers Away Grey Jersey,Tigers Away Grey Pants,"Tigers Alt Navy ""Orange D"" Hat",116_jersey_2_2025
778500,2025-03-31,2025-04-01T02:10:00Z,2025,R,Final,F,119,Los Angeles Dodgers,6.0,6,0,1.000,True,144,Atlanta Braves,1.0,0,5,.000,False,22,Dodger Stadium,N,1,night,,9,1,3,50816.0,50816.0,50816.0,False,Dodgers Home White Jersey,Dodgers Home White Pants,Dodgers Primary Blue Hat,119_jersey_1_2025,Braves Road Grey Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_2_2025
778501,2025-03-31,2025-04-01T02:05:00Z,2025,R,Final,F,133,Athletics,3.0,2,3,.400,False,112,Chicago Cubs,18.0,3,4,.429,True,2529,Sutter Health Park,N,1,night,Athletics home opener,9,1,3,12119.0,12119.0,12119.0,False,Athletics Home White Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_1_2025,Cubs Away Grey Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_2_2025
778508,2025-03-31,2025-03-31T23:05:00Z,2025,R,Final,F,139,Tampa Bay Rays,6.0,3,1,.750,True,134,Pittsburgh Pirates,1.0,1,4,.200,False,2523,George M. Steinbrenner Field,N,1,night,,9,1,3,10046.0,10046.0,10046.0,False,"Rays Home White Jersey (""Rays"")",Rays Home White Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_1_2025,Pirates Road Grey Jersey,Pirates Road Grey Pants,Pirates Primary Black Hat,134_jersey_2_2025
778492,2025-04-01,2025-04-01T23:05:00Z,2025,R,Final,F,147,New York Yankees,5.0,3,1,.750,False,109,Arizona Diamondbacks,7.0,3,2,.600,True,3313,Yankee Stadium,N,1,night,,9,1,3,37482.0,37482.0,37482.0,False,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Diamondbacks Away Grey Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_2_2025
778488,2025-04-01,2025-04-01T23:40:00Z,2025,R,Final,F,158,Milwaukee Brewers,5.0,1,4,.200,True,118,Kansas City Royals,0.0,2,3,.400,False,32,American Family Field,N,1,night,,9,2,3,18008.0,18008.0,18008.0,False,Brewers Home Cream Jersey,Brewers Home Cream Pants,Brewers Primary All Navy Hat,158_jersey_1_2025,Royals Away Grey Jersey,Royals Away Grey Pants,Royals Primary Blue Hat,118_jersey_2_2025
778497,2025-04-01,2025-04-01T22:40:00Z,2025,R,Final,F,146,Miami Marlins,4.0,4,2,.667,True,121,New York Mets,2.0,2,3,.400,False,4169,loanDepot park,N,1,night,,9,2,3,13740.0,13740.0,13740.0,False,Marlins Home White Jersey,Marlins Home White Pants,Marlins Primary Black Hat,146_jersey_1_2025,"Mets Alt Blue Pullover ""New York"" Jersey",Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_4_2025
778493,2025-04-01,2025-04-01T23:05:00Z,2025,R,Final,F,139,Tampa Bay Rays,7.0,4,1,.800,True,134,Pittsburgh Pirates,0.0,1,5,.167,False,2523,George M. Steinbrenner Field,N,1,night,,9,2,3,10046.0,10046.0,10046.0,False,"Rays Home White Jersey (""Rays"")",Rays Home White Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_1_2025,"Pirates Alt Black ""Pittsburgh"" Jersey",Pirates Road Grey Pants,"Pirates Alt Hat Black Outline ""P""",134_jersey_4_2025
778490,2025-04-01,2025-04-01T23:40:00Z,2025,R,Final,F,145,Chicago White Sox,3.0,2,3,.400,False,142,Minnesota Twins,8.0,1,4,.200,True,4,Rate Field,N,1,night,,9,2,3,12089.0,12089.0,12089.0,False,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Twins Away Grey Jersey,Twins Away Grey Pants,"Twins Alt Navy ""M"" Hat",142_jersey_2_2025
778491,2025-04-01,2025-04-01T23:07:00Z,2025,R,Final,F,141,Toronto Blue Jays,5.0,4,2,.667,True,120,Washington Nationals,3.0,1,4,.200,False,14,Rogers Centre,N,1,night,,9,2,3,21845.0,21845.0,21845.0,False,Blue Jays Alt Baby Blue Jersey,Blue Jays Alt Baby Blue Pants,Blue Jays Alt Baby Blue Bill Hat,141_jersey_4_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
778495,2025-04-01,2025-04-01T23:45:00Z,2025,R,Final,F,138,St. Louis Cardinals,7.0,3,2,.600,False,108,Los Angeles Angels,9.0,4,1,.800,True,2889,Busch Stadium,N,1,night,,9,2,3,21306.0,21306.0,21306.0,False,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Primary Red Hat,138_jersey_1_2025,Angels Alt Red Jersey,Angels Away Grey Pants,"Angels Primary Red ""A"" Hat",108_jersey_3_2025
778487,2025-04-01,2025-04-02T02:10:00Z,2025,R,Final,F,119,Los Angeles Dodgers,3.0,7,0,1.000,True,144,Atlanta Braves,1.0,0,6,.000,False,22,Dodger Stadium,N,1,night,,9,2,3,50182.0,50182.0,50182.0,False,Dodgers Home White Jersey,Dodgers Home White Pants,Dodgers Primary Blue Hat,119_jersey_1_2025,Braves Alt Navy Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_4_2025
778489,2025-04-01,2025-04-02T00:10:00Z,2025,R,Final,F,117,Houston Astros,1.0,2,3,.400,False,137,San Francisco Giants,3.0,4,1,.800,True,2392,Daikin Park,N,1,night,,9,2,3,30314.0,30314.0,30314.0,False,Astros Home White Jersey,Astros Home White Pants,Astros Primary All Blue Hat,117_jersey_1_2025,Giants Away Grey Jersey,Giants Away Grey Pants,Giants Primary All Black Hat,137_jersey_2_2025
778485,2025-04-01,2025-04-02T01:40:00Z,2025,R,Final,F,135,San Diego Padres,7.0,6,0,1.000,True,114,Cleveland Guardians,0.0,2,3,.400,False,2680,Petco Park,N,1,night,,9,2,3,37120.0,37120.0,37120.0,False,Padres Home White Pinstripe Jersey,Padres Home White Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_1_2025,Guardians Alt Blue Jersey,Guardians Away Grey Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_4_2025
778486,2025-04-01,2025-04-02T01:40:00Z,2025,R,Final,F,136,Seattle Mariners,1.0,2,4,.333,False,116,Detroit Tigers,4.0,2,3,.400,True,680,T-Mobile Park,N,1,night,,9,2,3,17333.0,17333.0,17333.0,False,Mariners Home White Jersey,Mariners Home White Pants,Mariners All Navy Hat,136_jersey_1_2025,Tigers Away Grey Jersey,Tigers Away Grey Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_2_2025
778494,2025-04-01,2025-04-02T02:05:00Z,2025,R,Final,F,133,Athletics,4.0,2,4,.333,False,112,Chicago Cubs,7.0,4,4,.500,True,2529,Sutter Health Park,N,1,night,,9,2,3,10095.0,10095.0,10095.0,False,Athletics Home White Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_1_2025,Cubs Alt Blue Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_3_2025
778498,2025-04-01,2025-04-01T22:40:00Z,2025,R,Final,F,113,Cincinnati Reds,0.0,2,3,.400,False,140,Texas Rangers,1.0,4,2,.667,True,2602,Great American Ball Park,N,1,night,,9,2,3,14852.0,14852.0,14852.0,False,Reds Home White Jersey,Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_1_2025,Rangers Alt Blue Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_4_2025
778476,2025-04-02,2025-04-02T20:10:00Z,2025,R,Final,F,135,San Diego Padres,5.0,7,0,1.000,True,114,Cleveland Guardians,2.0,2,4,.333,False,2680,Petco Park,N,1,day,,9,3,3,35858.0,35858.0,35858.0,False,Padres Home White Pinstripe Jersey,Padres Home White Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_1_2025,Guardians Away Grey Jersey,Guardians Away Grey Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_2_2025
778479,2025-04-02,2025-04-02T17:10:00Z,2025,R,Final,F,139,Tampa Bay Rays,2.0,4,2,.667,False,134,Pittsburgh Pirates,4.0,2,5,.286,True,2523,George M. Steinbrenner Field,N,1,day,,9,3,3,10046.0,10046.0,10046.0,False,"Rays Home White Jersey (""Rays"")",Rays Home White Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_1_2025,"Pirates Alt Black ""Pittsburgh"" Jersey",Pirates Road Grey Pants,Pirates Primary Black Hat,134_jersey_4_2025
778477,2025-04-02,2025-04-02T17:10:00Z,2025,R,Final,F,158,Milwaukee Brewers,3.0,2,4,.333,True,118,Kansas City Royals,2.0,2,4,.333,False,32,American Family Field,N,1,day,,9,3,3,19112.0,19112.0,19112.0,False,Brewers Home Cream Jersey,Brewers Home Cream Pants,Brewers Primary All Navy Hat,158_jersey_1_2025,Royals Alt Royal Blue Jersey,Royals Away Grey Pants,Royals Primary Blue Hat,118_jersey_4_2025
778480,2025-04-02,2025-04-02T16:40:00Z,2025,R,Final,F,113,Cincinnati Reds,0.0,2,4,.333,False,140,Texas Rangers,1.0,5,2,.714,True,2602,Great American Ball Park,N,1,day,,9,3,3,13322.0,13322.0,13322.0,False,Reds Home White Jersey,Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_1_2025,Rangers Alt Blue Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_4_2025
778478,2025-04-02,2025-04-02T19:07:00Z,2025,R,Final,F,141,Toronto Blue Jays,4.0,5,2,.714,True,120,Washington Nationals,2.0,1,5,.167,False,14,Rogers Centre,N,1,day,,9,3,3,20104.0,20104.0,20104.0,False,Blue Jays Alt Baby Blue Jersey,Blue Jays Alt Baby Blue Pants,Blue Jays Alt Baby Blue Bill Hat,141_jersey_4_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
778471,2025-04-02,2025-04-02T19:35:00Z,2025,R,Final,F,133,Athletics,2.0,2,5,.286,False,112,Chicago Cubs,10.0,5,4,.556,True,2529,Sutter Health Park,N,1,day,,9,3,3,9342.0,9342.0,9342.0,False,Athletics Alt Yellow Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_4_2025,Cubs Away Grey Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_2_2025
778474,2025-04-02,2025-04-02T18:10:00Z,2025,R,Final,F,145,Chicago White Sox,1.0,2,4,.333,False,142,Minnesota Twins,6.0,2,4,.333,True,4,Rate Field,N,1,day,,9,3,3,10193.0,10193.0,10193.0,False,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Twins Away Grey Jersey,Twins Away Grey Pants,"Twins Alt Navy ""M"" Hat",142_jersey_2_2025
778469,2025-04-02,2025-04-02T20:10:00Z,2025,R,Final,F,136,Seattle Mariners,3.0,3,4,.429,True,116,Detroit Tigers,2.0,2,4,.333,False,680,T-Mobile Park,N,1,day,,9,3,3,15560.0,15560.0,15560.0,False,Mariners Home White Jersey,Mariners Home White Pants,Mariners All Navy Hat,136_jersey_1_2025,Tigers Away Grey Jersey,Tigers Away Grey Pants,"Tigers Alt Navy ""Orange D"" Hat",116_jersey_2_2025
778482,2025-04-02,2025-04-02T22:45:00Z,2025,R,Final,F,143,Philadelphia Phillies,5.0,4,1,.800,True,115,Colorado Rockies,1.0,1,4,.200,False,2681,Citizens Bank Park,N,1,night,,9,2,3,37550.0,37550.0,37550.0,False,Phillies Home Pinstripe Jersey,Phillies Home Pinstripe Pants,Phillies Primary Red Hat,143_jersey_1_2025,Rockies Alt Purple Jersey,Rockies Away Grey Pants,"Rockies Alt Black Top, Purple Bill Hat",115_jersey_3_2025
778481,2025-04-02,2025-04-02T20:40:00Z,2025,R,Final,F,146,Miami Marlins,5.0,4,3,.571,False,121,New York Mets,6.0,3,3,.500,True,4169,loanDepot park,N,1,day,,9,3,3,10598.0,10598.0,10598.0,False,Marlins Home White Jersey,Marlins Home White Pants,Marlins Primary Black Hat,146_jersey_1_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
778472,2025-04-02,2025-04-03T00:38:00Z,2025,R,Final,F,119,Los Angeles Dodgers,6.0,8,0,1.000,True,144,Atlanta Braves,5.0,0,7,.000,False,22,Dodger Stadium,N,1,night,,9,3,3,50281.0,50281.0,50281.0,False,Dodgers Home White Jersey,Dodgers Home White Pants,Dodgers Primary Blue Hat,119_jersey_1_2025,Braves Alt Navy Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_4_2025
778484,2025-04-02,2025-04-02T23:05:00Z,2025,R,Final,F,147,New York Yankees,3.0,3,2,.600,False,109,Arizona Diamondbacks,4.0,4,2,.667,True,3313,Yankee Stadium,N,1,night,,9,2,3,40558.0,40558.0,40558.0,False,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Diamondbacks Away Grey Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Black Top Red Bill ""D"" Hat",109_jersey_2_2025
778475,2025-04-02,2025-04-02T20:10:00Z,2025,R,Final,F,117,Houston Astros,3.0,2,4,.333,False,137,San Francisco Giants,6.0,5,1,.833,True,2392,Daikin Park,N,1,day,,9,3,3,24114.0,24114.0,24114.0,False,Astros Alt Blue Jersey,Astros Home White Pants,"Astros Alt Blue top, Orange Bill Hat",117_jersey_4_2025,Giants Away Grey Jersey,Giants Away Grey Pants,Giants Primary All Black Hat,137_jersey_2_2025
778483,2025-04-02,2025-04-02T22:35:00Z,2025,R,Final,F,110,Baltimore Orioles,0.0,3,3,.500,False,111,Boston Red Sox,3.0,2,4,.333,True,2,Oriole Park at Camden Yards,N,1,night,,9,2,3,18146.0,18146.0,18146.0,False,Orioles Alt Black Jersey,Orioles Home White Pants,"Orioles Alt Black Front Orange Bill ""O's"" Hat",110_jersey_3_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_2_2025
778473,2025-04-02,2025-04-02T17:15:00Z,2025,R,Final,F,138,St. Louis Cardinals,12.0,4,2,.667,True,108,Los Angeles Angels,5.0,4,2,.667,False,2889,Busch Stadium,N,1,day,,9,3,3,20309.0,20309.0,20309.0,False,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Primary Red Hat,138_jersey_1_2025,Angels Alt Red Jersey,Angels Away Grey Pants,"Angels Primary Red ""A"" Hat",108_jersey_3_2025
778470,2025-04-03,2025-04-03T17:05:00Z,2025,R,Final,F,110,Baltimore Orioles,4.0,3,4,.429,False,111,Boston Red Sox,8.0,3,4,.429,True,2,Oriole Park at Camden Yards,N,1,day,,9,3,3,16656.0,16656.0,16656.0,False,Orioles Home White Jersey,Orioles Home White Pants,"Orioles White Front Orange Bill ""Bird"" Hat",110_jersey_1_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_2_2025
778467,2025-04-03,2025-04-03T17:05:00Z,2025,R,Final,F,143,Philadelphia Phillies,3.0,5,1,.833,True,115,Colorado Rockies,1.0,1,5,.167,False,2681,Citizens Bank Park,N,1,day,,9,3,3,34097.0,34097.0,34097.0,False,Phillies Alt Baby Blue Jersey,Phillies Alt Baby Blue Pants,Phillies Alt Maroon Hat,143_jersey_4_2025,Rockies Away Grey Jersey,Rockies Away Grey Pants,"Rockies Alt Black Top, Purple Bill Hat",115_jersey_2_2025
778462,2025-04-03,2025-04-03T20:10:00Z,2025,R,Final,F,142,Minnesota Twins,2.0,2,5,.286,False,117,Houston Astros,5.0,3,4,.429,True,3312,Target Field,N,1,day,Twins home opener,9,1,3,36783.0,36783.0,36783.0,False,Twins Home White Jersey,Twins Home White Pants,"Twins Primary Navy ""TC"" Hat",142_jersey_1_2025,Astros Road Grey Jersey,Astros Road Grey Pants,Astros Primary All Blue Hat,117_jersey_2_2025
778468,2025-04-03,2025-04-03T23:40:00Z,2025,R,Final,F,158,Milwaukee Brewers,1.0,3,4,.429,True,113,Cincinnati Reds,0.0,2,5,.286,False,32,American Family Field,N,1,night,,9,1,4,20113.0,20113.0,20113.0,False,Brewers Home Cream Jersey,Brewers Home Cream Pants,Brewers Primary All Navy Hat,158_jersey_1_2025,Reds Away Grey Jersey,Reds Away Grey Pants,"Reds Alt Red Top, Black Bill ""C"" Hat",113_jersey_2_2025
778466,2025-04-03,2025-04-03T23:05:00Z,2025,R,Final,F,147,New York Yankees,9.0,4,2,.667,True,109,Arizona Diamondbacks,7.0,4,3,.571,False,3313,Yankee Stadium,N,1,night,,9,3,3,43382.0,43382.0,43382.0,False,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Diamondbacks Alt Black Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_3_2025
778457,2025-04-04,2025-04-04T22:45:00Z,2025,R,Final,F,120,Washington Nationals,4.0,1,6,.143,False,109,Arizona Diamondbacks,6.0,5,3,.625,True,3309,Nationals Park,N,1,night,,9,1,3,18974.0,18974.0,18974.0,False,Nationals City Connect 2.0 Jersey,Nationals City Connect 2.0 Pants,Nationals City Connect 2.0 Hat,120_jersey_5_2025,Diamondbacks Alt Red Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_4_2025
778458,2025-04-04,2025-04-04T17:10:00Z,2025,R,Final,F,116,Detroit Tigers,7.0,3,4,.429,True,145,Chicago White Sox,4.0,2,5,.286,False,2394,Comerica Park,N,1,day,Tigers home opener,9,1,3,44735.0,44735.0,44735.0,False,Tigers Home White Jersey,Tigers Home White Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_1_2025,White Sox Away Grey Jersey,White Sox Away Grey Pants,White Sox Primary Black Hat,145_jersey_2_2025
778463,2025-04-04,2025-04-04T18:10:00Z,2025,R,Final,F,111,Boston Red Sox,13.0,4,4,.500,True,138,St. Louis Cardinals,9.0,4,3,.571,False,3,Fenway Park,N,1,day,Red Sox home opener,9,1,3,36462.0,36462.0,36462.0,False,"Red Sox Home White Jersey (""Red Sox"")",Red Sox Home White Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_1_2025,Cardinals Road Grey Jersey,Cardinals Road Grey Pants,Cardinals Primary Red Hat,138_jersey_2_2025
778461,2025-04-04,2025-04-04T20:12:00Z,2025,R,Final,F,134,Pittsburgh Pirates,4.0,2,6,.250,False,147,New York Yankees,9.0,5,2,.714,True,31,PNC Park,N,1,day,Pirates home opener,9,1,3,36893.0,36893.0,36893.0,False,"Pirates Alt Black ""Pittsburgh"" Jersey",Pirates Home White Pants,"Pirates Alt Hat White Outline ""P""",134_jersey_4_2025,Yankees Away Grey Jersey,Yankees Away Grey Pants,Yankees Primary Navy Hat,147_jersey_2_2025
778465,2025-04-04,2025-04-04T19:10:00Z,2025,R,Final,F,121,New York Mets,5.0,4,3,.571,True,141,Toronto Blue Jays,0.0,5,3,.625,False,3289,Citi Field,N,1,day,Mets home opener,9,1,3,43945.0,43945.0,43945.0,False,Mets Home Pinstripe Jersey,Mets Home Pinstripe Pants,Mets Primary Blue Hat,121_jersey_1_2025,Blue Jays Alt Baby Blue Jersey,Blue Jays Alt Baby Blue Pants,Blue Jays Alt Baby Blue Bill Hat,141_jersey_4_2025
778444,2025-04-04,2025-04-04T20:35:00Z,2025,R,Final,F,137,San Francisco Giants,10.0,6,1,.857,True,136,Seattle Mariners,9.0,3,5,.375,False,2395,Oracle Park,N,1,day,Giants home opener,9,1,3,40865.0,40865.0,40865.0,False,Giants Home Cream Jersey,Giants Home Cream Pants,Giants Primary All Black Hat,137_jersey_1_2025,Mariners Away Navy Jersey,Mariners Away Grey Pants,"Mariners Alt Navy Top, Teal Bill Hat",136_jersey_2_2025
778460,2025-04-04,2025-04-04T18:20:00Z,2025,R,Final,F,112,Chicago Cubs,3.0,6,4,.600,True,135,San Diego Padres,1.0,7,1,.875,False,17,Wrigley Field,N,1,day,Cubs home opener,9,1,3,40244.0,40244.0,40244.0,False,Cubs Home Pinstripe Jersey,Cubs Home Pinstripe Pants,Cubs Primary Blue Hat,112_jersey_1_2025,Padres Away Brown Jersey,Padres Away Brown Pants,Padres Primary All Brown Hat,135_jersey_2_2025
778459,2025-04-04,2025-04-04T22:45:00Z,2025,R,Final,F,143,Philadelphia Phillies,3.0,6,1,.857,True,119,Los Angeles Dodgers,2.0,8,1,.889,False,2681,Citizens Bank Park,N,1,night,,9,1,3,43024.0,43024.0,43024.0,False,Phillies City Connect Jersey,Phillies City Connect Pants,Phillies City Connect Hat,143_jersey_5_2025,"Dodgers Alt Road Grey ""Dodgers"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_3_2025
778464,2025-04-04,2025-04-04T23:15:00Z,2025,R,Final,F,144,Atlanta Braves,10.0,1,7,.125,True,146,Miami Marlins,0.0,4,4,.500,False,4705,Truist Park,N,1,night,Braves home opener,9,1,2,41583.0,41583.0,41583.0,False,Braves Home White Jersey,Braves Home White Pants,Braves Primary Red Bill Hat,144_jersey_1_2025,Marlins Alt Black Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_3_2025
